init_delta_t,init_sigma_position_memory,weight_memory_decay,spatial_dist_coeff,layout,episode_num,steps,error,true_last_word_mjidx,gaze_positions_list,true_last_word_memory_list,gaze_positions_list 
3.0,4.5,0.7000000000000001,3.5,L100,13,10,5.0,5,"[9, 10, 10]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,14,10,0.0,2,"[1, 2, 2]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,15,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,16,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,17,10,0.0,10,"[9, 10, 10]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,18,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,19,6,1.0,5,"[6, 6]","[0.14884999153518863, 0.14720590757510899]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,20,6,3.0,7,"[4, 4]","[0.14526078844766527, 0.14358691513360786]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,21,10,0.0,10,"[9, 10, 10]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,22,10,1.0,12,"[10, 11, 11]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,23,10,0.0,12,"[11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,24,10,0.0,8,"[7, 8, 8]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[7, 8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,25,6,0.0,7,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,26,10,0.0,12,"[11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,27,14,2.0,6,"[2, 3, 4, 4]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[2, 3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,28,10,0.0,12,"[11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,29,14,1.0,9,"[5, 4, 8, 8]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[5, 4, 8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,30,14,1.0,9,"[5, 4, 8, 8]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292]","[5, 4, 8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,31,6,1.0,9,"[10, 10]","[0.15714452042882812, 0.15551393749492282]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,32,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,33,10,0.0,6,"[5, 6, 6]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,34,6,0.0,6,"[6, 6]","[0.14526078844766527, 0.14358691513360786]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,35,6,1.0,9,"[10, 10]","[0.15714452042882812, 0.15551393749492282]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,36,10,2.0,5,"[2, 3, 3]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,37,6,0.0,7,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,38,6,6.0,1,"[7, 7]","[0.24537589071508778, 0.24228230294217007]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,39,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,40,6,4.0,6,"[10, 10]","[0.14526078844766527, 0.14358691513360786]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,41,6,1.0,6,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,42,10,3.0,5,"[1, 2, 2]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,43,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,44,6,1.0,7,"[8, 8]","[0.14526078844766527, 0.14358691513360786]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,45,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,46,14,0.0,12,"[7, 11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844, 0.23799375966794206]","[7, 11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,47,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,48,6,5.0,7,"[12, 12]","[0.14526078844766527, 0.14358691513360786]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,49,6,2.0,5,"[7, 7]","[0.14884999153518863, 0.14720590757510899]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,50,6,0.0,4,"[4, 4]","[0.1571445204288281, 0.15551393749492284]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,51,6,0.0,8,"[8, 8]","[0.14884999153518866, 0.14720590757510899]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,52,6,1.0,5,"[6, 6]","[0.14884999153518863, 0.14720590757510899]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,53,6,0.0,2,"[2, 2]","[0.19939365029699863, 0.19728727731657006]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,54,6,0.0,4,"[4, 4]","[0.1571445204288281, 0.15551393749492284]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,55,14,0.0,7,"[5, 6, 7, 7]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[5, 6, 7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,56,10,0.0,8,"[7, 8, 8]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818]","[7, 8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,57,6,2.0,10,"[12, 12]","[0.172556925711752, 0.17082853840049234]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,58,18,0.0,12,"[8, 7, 11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844, 0.23799375966794206, 0.23609861317606845]","[8, 7, 11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,59,10,1.0,11,"[11, 12, 12]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,60,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,61,18,0.0,12,"[8, 7, 11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844, 0.23799375966794206, 0.23609861317606845]","[8, 7, 11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,62,6,4.0,7,"[11, 11]","[0.14526078844766527, 0.14358691513360786]","[11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,63,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,64,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,65,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,66,6,4.0,6,"[10, 10]","[0.14526078844766527, 0.14358691513360786]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,67,10,0.0,6,"[5, 6, 6]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,68,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,69,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,70,14,0.0,10,"[8, 9, 10, 10]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503]","[8, 9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,71,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,72,10,1.0,11,"[11, 12, 12]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,73,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,74,6,1.0,6,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,75,6,1.0,9,"[10, 10]","[0.15714452042882812, 0.15551393749492282]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,76,10,0.0,11,"[10, 11, 11]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,77,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,78,6,0.0,7,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,79,6,0.0,4,"[4, 4]","[0.1571445204288281, 0.15551393749492284]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,80,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,81,14,1.0,12,"[9, 10, 11, 11]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844, 0.23799375966794206]","[9, 10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,82,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,83,6,2.0,10,"[12, 12]","[0.172556925711752, 0.17082853840049234]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,84,6,0.0,8,"[8, 8]","[0.14884999153518866, 0.14720590757510899]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,85,10,0.0,3,"[2, 3, 3]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,86,10,0.0,3,"[2, 3, 3]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,87,22,0.0,10,"[7, 6, 5, 9, 10, 10]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875, 0.16843428039357503, 0.1673768454575782, 0.1663972258699793]","[7, 6, 5, 9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,88,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,89,6,0.0,4,"[4, 4]","[0.1571445204288281, 0.15551393749492284]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,90,10,1.0,11,"[11, 12, 12]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,91,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,92,6,3.0,2,"[5, 5]","[0.19939365029699863, 0.19728727731657006]","[5, 5]"
3.0,4.5,0.7000000000000001,3.5,L100,93,6,4.0,6,"[10, 10]","[0.14526078844766527, 0.14358691513360786]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,94,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,95,10,0.0,3,"[2, 3, 3]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,96,6,1.0,3,"[4, 4]","[0.17255692571175196, 0.17082853840049236]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,97,18,1.0,9,"[6, 5, 4, 8, 8]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582, 0.15326958389872292, 0.1522837321447541]","[6, 5, 4, 8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,98,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,99,10,3.0,7,"[3, 4, 4]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,100,6,2.0,10,"[12, 12]","[0.172556925711752, 0.17082853840049234]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,101,6,0.0,6,"[6, 6]","[0.14526078844766527, 0.14358691513360786]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,102,10,5.0,5,"[9, 10, 10]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,103,10,1.0,11,"[11, 12, 12]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,104,6,0.0,2,"[2, 2]","[0.19939365029699863, 0.19728727731657006]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,105,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,106,10,3.0,5,"[1, 2, 2]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,107,6,4.0,7,"[11, 11]","[0.14526078844766527, 0.14358691513360786]","[11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,108,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,109,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,110,14,0.0,11,"[6, 10, 11, 11]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293, 0.1943588011155757]","[6, 10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,111,10,1.0,3,"[1, 2, 2]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,112,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,113,10,2.0,5,"[2, 3, 3]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,114,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,115,6,3.0,7,"[4, 4]","[0.14526078844766527, 0.14358691513360786]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,116,6,1.0,10,"[11, 11]","[0.172556925711752, 0.17082853840049234]","[11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,117,6,1.0,11,"[12, 12]","[0.19939365029699865, 0.19728727731657003]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,118,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,119,6,1.0,10,"[11, 11]","[0.172556925711752, 0.17082853840049234]","[11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,120,10,2.0,4,"[1, 2, 2]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,121,6,1.0,3,"[4, 4]","[0.17255692571175196, 0.17082853840049236]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,122,10,2.0,6,"[3, 4, 4]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,123,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,124,6,0.0,4,"[4, 4]","[0.1571445204288281, 0.15551393749492284]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,125,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,126,14,3.0,7,"[2, 3, 4, 4]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789]","[2, 3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,127,10,0.0,6,"[5, 6, 6]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,128,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,129,10,0.0,3,"[2, 3, 3]","[0.17255692571175196, 0.17082853840049236, 0.16958044540732878]","[2, 3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,130,6,1.0,5,"[6, 6]","[0.14884999153518863, 0.14720590757510899]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,131,10,1.0,10,"[10, 11, 11]","[0.172556925711752, 0.17082853840049234, 0.16958044540732875]","[10, 11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,132,6,0.0,8,"[8, 8]","[0.14884999153518866, 0.14720590757510899]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,133,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,134,6,4.0,1,"[5, 5]","[0.24537589071508778, 0.24228230294217007]","[5, 5]"
3.0,4.5,0.7000000000000001,3.5,L100,135,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,136,6,1.0,1,"[2, 2]","[0.24537589071508778, 0.24228230294217007]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,137,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,138,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,139,6,1.0,7,"[8, 8]","[0.14526078844766527, 0.14358691513360786]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,140,6,1.0,3,"[4, 4]","[0.17255692571175196, 0.17082853840049236]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,141,22,1.0,8,"[4, 5, 4, 3, 7, 7]","[0.14884999153518866, 0.14720590757510899, 0.14602876154737818, 0.14495526431009323, 0.143971301706733, 0.14306528987469272]","[4, 5, 4, 3, 7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,142,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,143,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,144,6,1.0,9,"[10, 10]","[0.15714452042882812, 0.15551393749492282]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,145,6,1.0,2,"[3, 3]","[0.19939365029699863, 0.19728727731657006]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,146,6,0.0,7,"[7, 7]","[0.14526078844766527, 0.14358691513360786]","[7, 7]"
3.0,4.5,0.7000000000000001,3.5,L100,147,6,2.0,1,"[3, 3]","[0.24537589071508778, 0.24228230294217007]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,148,6,0.0,3,"[3, 3]","[0.17255692571175196, 0.17082853840049236]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,149,6,1.0,7,"[8, 8]","[0.14526078844766527, 0.14358691513360786]","[8, 8]"
3.0,4.5,0.7000000000000001,3.5,L100,150,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,151,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,152,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,153,6,1.0,10,"[11, 11]","[0.172556925711752, 0.17082853840049234]","[11, 11]"
3.0,4.5,0.7000000000000001,3.5,L100,154,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,155,6,2.0,1,"[3, 3]","[0.24537589071508778, 0.24228230294217007]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,156,10,1.0,11,"[9, 10, 10]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,157,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,158,10,1.0,11,"[11, 12, 12]","[0.19939365029699865, 0.19728727731657003, 0.19576223701628293]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,159,18,2.0,6,"[1, 2, 3, 4, 4]","[0.14526078844766527, 0.14358691513360786, 0.14239091702668963, 0.1413021086932789, 0.14030574304882357]","[1, 2, 3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,160,6,1.0,9,"[10, 10]","[0.15714452042882812, 0.15551393749492282]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,161,6,1.0,2,"[3, 3]","[0.19939365029699863, 0.19728727731657006]","[3, 3]"
3.0,4.5,0.7000000000000001,3.5,L100,162,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,163,10,5.0,5,"[9, 10, 10]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,164,6,1.0,11,"[12, 12]","[0.19939365029699865, 0.19728727731657003]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,165,6,1.0,3,"[4, 4]","[0.17255692571175196, 0.17082853840049236]","[4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,166,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,167,6,1.0,5,"[6, 6]","[0.14884999153518863, 0.14720590757510899]","[6, 6]"
3.0,4.5,0.7000000000000001,3.5,L100,168,6,4.0,1,"[5, 5]","[0.24537589071508778, 0.24228230294217007]","[5, 5]"
3.0,4.5,0.7000000000000001,3.5,L100,169,6,4.0,8,"[12, 12]","[0.14884999153518866, 0.14720590757510899]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,170,10,0.0,2,"[1, 2, 2]","[0.19939365029699863, 0.19728727731657006, 0.19576223701628298]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,171,10,1.0,1,"[1, 2, 2]","[0.24537589071508778, 0.24228230294217007, 0.2400471833731285]","[1, 2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,172,10,1.0,9,"[9, 10, 10]","[0.15714452042882812, 0.15551393749492282, 0.15434188723567582]","[9, 10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,173,6,0.0,12,"[12, 12]","[0.24537589071508778, 0.24228230294216996]","[12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,174,10,0.0,4,"[3, 4, 4]","[0.1571445204288281, 0.15551393749492284, 0.1543418872356758]","[3, 4, 4]"
3.0,4.5,0.7000000000000001,3.5,L100,175,10,0.0,12,"[11, 12, 12]","[0.24537589071508778, 0.24228230294216996, 0.24004718337312844]","[11, 12, 12]"
3.0,4.5,0.7000000000000001,3.5,L100,176,6,5.0,5,"[10, 10]","[0.14884999153518863, 0.14720590757510899]","[10, 10]"
3.0,4.5,0.7000000000000001,3.5,L100,177,6,0.0,2,"[2, 2]","[0.19939365029699863, 0.19728727731657006]","[2, 2]"
3.0,4.5,0.7000000000000001,3.5,L100,178,10,1.0,5,"[5, 6, 6]","[0.14884999153518863, 0.14720590757510899, 0.14602876154737818]","[5, 6, 6]"
